name,neighbors,age,status,sex,orientation,body_type,diet,drinks,drugs,education,ethnicity,height,income,job,offspring,pets,religion,smokes,speaks,linear classifier
Elfreda Helfand,"{49349: 0.823613383524747, 59396: 0.5218973966065215, 16237: 0.8061060669370823, 54829: 0.7837524413352601, 4017: 0, 35690: 0, 14700: 0.8766252944744424, 44842: 0.006559273550398537, 34882: 0.9472092069712588, 29685: 1, 47990: 1, 7623: 1, 32000: 0.8865191214187975}",33,single,m,straight,athletic,mostly anything,socially,sometimes,graduated from college/university,asian,70.0,100000,science / tech / engineering,,likes dogs and likes cats,christianity but not too serious about it,trying to quit,"english (fluently), korean (poorly), spanish (okay)",Linear Classifiers/36375.joblib
Kellen Cherianne,"{6120: 0.5216329983824997, 45740: 0, 16548: 0, 33178: 0, 20297: 0, 49517: 0.8396528203325242, 28516: 1, 20394: 1, 59500: 0.36167503405469303, 37685: 1, 34327: 0}",38,single,m,gay,athletic,,not at all,never,,hispanic / latin,70.0,-1,artistic / musical / writer,doesn't want kids,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/48201.joblib
Ellette Lesley,"{32927: 1, 31048: 0.4017330156669683, 13578: 1, 42429: 0.9841573206766371, 27022: 0, 38541: 1, 57539: 0.8529700098823352, 27364: 0.7458053397821793, 58101: 0, 55458: 0.6813532144444807, 17144: 0, 21087: 1, 18792: 0, 41274: 0.22419247640092133, 19331: 0.3407825067203487, 1014: 0, 23948: 0, 8784: 0.276760332760456, 39187: 1, 3190: 1, 32773: 1, 52449: 0.44699208018259684, 38173: 1, 4796: 0}",42,single,f,straight,fit,,socially,never,graduated from college/university,asian,67.0,-1,sales / marketing / biz dev,,likes dogs and likes cats,christianity but not too serious about it,no,english,Linear Classifiers/23927.joblib
Ariela Honoria,"{33974: 0.5094111913817582, 35730: 1}",42,single,m,straight,fit,mostly anything,socially,,graduated from college/university,white,70.0,-1,entertainment / media,"doesn't have kids, but might want them",likes dogs and likes cats,agnosticism and laughing about it,no,"english (fluently), french (poorly), spanish (poorly)",Linear Classifiers/42652.joblib
Wanda Concha,"{31678: 0.6882005362607941, 39602: 1}",21,single,f,straight,fit,mostly anything,socially,never,,white,68.0,-1,,,,,when drinking,english,Linear Classifiers/5497.joblib
Katuscha Mauer,"{8847: 1, 32798: 0.38526378501154124, 189: 1, 22501: 0.22564974054537146, 45941: 0, 50172: 1, 20713: 1, 11566: 1, 47322: 0.3064011165172973, 43606: 0.6577397799662466, 22313: 0.9037614872406232, 48442: 1, 56464: 0.6628199941995012, 9557: 0.6937505871565639, 23326: 0, 12455: 0.6654739378292378}",35,single,m,straight,fit,mostly anything,often,,graduated from masters program,"white, other",73.0,100000,computer / hardware / software,doesn't have kids,likes dogs and has cats,agnosticism,no,english (fluently),Linear Classifiers/49856.joblib
Georgetta Ranjiv,"{46573: 0.8594383560793029, 15741: 0.19812076152480396, 40596: 0.9244170634700573, 51113: 1, 2949: 1, 33573: 0.43265714278057077, 55620: 0.24096375196029607, 31030: 0, 25546: 0.8842055520945316, 59853: 0.29534441165772507, 45758: 0.3672482433663746, 39672: 1, 25976: 0.4703385578798289, 22348: 0, 41357: 1, 44651: 0.01281595093669985, 15345: 0}",38,single,f,straight,fit,mostly vegetarian,rarely,never,graduated from masters program,white,64.0,-1,science / tech / engineering,,,,no,"english (fluently), french (fluently), spanish (okay), other (fluently)",Linear Classifiers/36616.joblib
Jaime Cath,"{3757: 0, 27787: 1, 28156: 1, 55229: 1, 42675: 1, 25920: 0, 6202: 1}",34,single,f,straight,thin,,rarely,sometimes,dropped out of ph.d program,"asian, white",64.0,-1,artistic / musical / writer,"doesn't have kids, but might want them",has dogs and likes cats,,no,"english (fluently), italian (okay), japanese (poorly)",Linear Classifiers/40886.joblib
Micheline Hourigan,"{33570: 0.6465985875380067, 11968: 0.39108043783181845, 29421: 0.3676520269240209, 22429: 0.14500560351375036, 31644: 0, 33853: 0.4691031335895097, 28566: 0.1532637417974465, 18010: 0.18699289647728978, 17576: 0, 35961: 0.6923082516042776, 43706: 0, 51866: 0.38582820358804426, 7415: 0.8816993208824124, 59007: 0.33999781178417976, 59254: 0.4696595206819909, 47773: 1, 53177: 1, 19079: 0, 12721: 0.7010808215675448, 33656: 0.6850656953713807, 58391: 0, 28779: 0.5008775860667267, 28070: 0.4547221028897779, 17505: 1}",27,single,m,straight,fit,,,,graduated from college/university,white,71.0,-1,transportation,,,atheism,,"english, spanish (poorly)",Linear Classifiers/45294.joblib
Noelle Iaverne,"{552: 0, 9391: 0, 55802: 1, 9325: 0.4489936791173508, 38256: 0.5921831357268119}",29,single,m,straight,thin,,socially,never,,white,71.0,-1,sales / marketing / biz dev,,,,no,english (fluently),Linear Classifiers/28236.joblib
Dede Boehike,"{38831: 1, 9633: 1, 21538: 1, 51818: 0, 58045: 1, 49581: 0.7110626104675113, 11380: 0, 52848: 1, 37380: 0.07794030020982756, 16915: 1, 35252: 0.45957432551979016, 16126: 0, 10020: 0, 51590: 1, 11193: 0.3085737556314092, 54233: 0, 10537: 1}",27,single,f,bisexual,curvy,,socially,,graduated from college/university,"white, other",62.0,-1,artistic / musical / writer,,likes dogs and likes cats,agnosticism and laughing about it,no,"english (fluently), spanish (okay)",Linear Classifiers/36869.joblib
Jinny Dalli,"{20813: 0.7717287886659303, 12189: 0.6279430823871692, 39244: 1, 30222: 0.770802525314652, 7191: 0.8523527638489181, 53936: 1, 26843: 1, 46758: 0.9851875811884092, 56739: 0}",23,single,m,bisexual,fit,mostly anything,,,graduated from college/university,,67.0,-1,artistic / musical / writer,,likes dogs,,no,"english (fluently), latin (poorly)",Linear Classifiers/22272.joblib
Clary Thornburg,"{59738: 1, 20599: 1, 19007: 1, 14442: 0, 29592: 1, 43045: 1, 41870: 0}",33,single,m,straight,a little extra,mostly anything,socially,sometimes,,"hispanic / latin, white",67.0,-1,other,doesn't want kids,has dogs,atheism and laughing about it,yes,english (fluently),Linear Classifiers/23597.joblib
Renie Ellerey,"{48268: 0, 55986: 0, 55973: 0, 59448: 1, 16756: 0, 12998: 1, 6737: 1, 41084: 0, 35445: 1, 1189: 1, 30964: 0, 56353: 0, 32474: 1, 2735: 1, 50033: 1, 34910: 1, 2476: 0, 40886: 1, 48256: 1, 52065: 0}",25,single,m,straight,average,mostly anything,socially,never,graduated from college/university,asian,70.0,250000,banking / financial / real estate,"doesn't have kids, but wants them",,buddhism and somewhat serious about it,no,"english, chinese, japanese",Linear Classifiers/39647.joblib
Dede Jillane,"{35869: 0.7063753936284094, 45454: 0, 41346: 0.5125353979192475, 43262: 0.3820374329964715, 52461: 0, 51097: 1, 2744: 0, 45791: 0.7255377973523323, 4318: 0, 9859: 0.50063292182449, 10513: 0.8730689495258597, 35571: 0.37772610975172016, 1220: 0.5193878734591788, 8514: 0, 32079: 0.7258854389145566, 39234: 1, 33641: 0, 6235: 0.5535833571778928, 18290: 1, 40698: 0, 48957: 0.17833094688636164, 28689: 0, 58361: 1, 32155: 0}",31,single,f,straight,,,socially,never,graduated from college/university,,66.0,-1,other,,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/12482.joblib
Mady Kevon,"{27185: 0.2514229509456567, 1646: 0.6962313368109223, 5977: 0, 33607: 0.7039867696740458, 1970: 1, 41328: 0.017568363378460905, 17460: 0.6208200935727266, 58656: 1, 58985: 0.4656314978812657, 30465: 0, 38829: 0.13054036649687273, 35944: 1}",24,single,f,straight,average,,socially,never,graduated from college/university,white,72.0,20000,unemployed,,likes dogs and likes cats,,no,"english (fluently), spanish (okay)",Linear Classifiers/14474.joblib
Brooks Izaak,"{56540: 0, 50422: 0.07062577774147138, 11527: 1, 55828: 0, 29274: 0, 45141: 0.602009264328808, 16164: 0.964023997718026, 32234: 1, 50845: 1, 37244: 0.19721891378270806, 2385: 0.8679657000044734, 39486: 1, 10630: 0}",49,single,m,straight,average,anything,socially,,college/university,white,70.0,-1,,,has dogs,atheism and laughing about it,no,english,Linear Classifiers/37376.joblib
Mathilda Ventre,"{58546: 0.04261448236207954, 34353: 0.5183400753477523, 14358: 0.004564718735862172, 54723: 0, 28849: 1, 26246: 0.5800675496207344, 5145: 0.8517540159199495, 5544: 0.26780407487002655, 43202: 0.26102004101083764, 38921: 1, 49252: 0.5401449261770219, 35572: 0.022083753589112298, 5356: 0.2483546813615174, 22466: 1, 16989: 0.6999757214866351, 29742: 0.4437787341881769, 2441: 0.43169794434253195, 57929: 0.815820204778797, 48793: 0, 47419: 0.14445164061326032, 26935: 0, 21806: 1}",23,single,m,straight,overweight,strictly anything,very often,often,graduated from college/university,white,72.0,20000,student,"has a kid, and wants more",likes dogs and dislikes cats,other and somewhat serious about it,no,english,Linear Classifiers/32779.joblib
Rhea Neils,"{40723: 0.9482377699101328, 55300: 0.12503191625904364, 50118: 0.7029606802910475}",23,single,f,gay,full figured,,rarely,never,graduated from college/university,white,66.0,20000,sales / marketing / biz dev,,has dogs and has cats,other but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers/9529.joblib
Alejandra McClimans,"{37244: 0.6869177555648549, 36332: 1, 496: 0, 13702: 0.9801747971467374, 216: 0, 57040: 0.273505343454044, 5503: 0.9820907213754149, 25230: 0.6657386898831317, 55424: 1, 49882: 0.37615235686662185, 152: 0, 50011: 1, 34409: 0.8863445215010737, 6827: 0.4081045760874744, 36637: 0.39926307570443775, 41914: 1}",22,single,f,gay,,mostly vegetarian,socially,,working on college/university,,63.0,-1,,,likes dogs and likes cats,,trying to quit,"english (fluently), latin (poorly)",Linear Classifiers/11664.joblib
Dorene Malina,"{30771: 1, 23888: 0, 17950: 0.3377420986901567, 21970: 0.3964222768162464, 53141: 0.4818071219655693, 46213: 0.6347611814860938, 54806: 1, 59832: 0, 38357: 1, 19774: 0, 2536: 0.26986337088128276, 29337: 1, 37711: 0.4439313517275245, 2443: 1, 46456: 1, 45808: 0.635329197635464, 47788: 1}",48,single,m,straight,fit,mostly anything,rarely,never,graduated from masters program,white,70.0,-1,banking / financial / real estate,doesn't have kids,likes dogs and likes cats,judaism but not too serious about it,no,english,Linear Classifiers/34469.joblib
Cissiee Iaverne,"{73: 1, 15187: 0.7826227941603818, 46830: 0.21469335435484638, 15761: 1, 16600: 0.8937780705813729, 43430: 1, 24345: 0.15220739930926896, 43796: 1, 54645: 0, 43055: 1, 26102: 0.4059022048377372, 43660: 0.07054770357058615, 17295: 1, 12528: 0.5009550078531468, 50598: 0, 13344: 0, 47185: 0, 27361: 0, 35517: 0}",27,single,m,straight,fit,anything,socially,never,working on ph.d program,white,71.0,-1,student,,,judaism but not too serious about it,no,"english (fluently), french (okay)",Linear Classifiers/18445.joblib
Wendi Nelsen,"{7347: 0.5561792620372499, 26687: 0, 31649: 0.4425337820368802, 42042: 0, 45411: 0.8091236532739976, 49334: 0, 10015: 0.31749058342400316, 46646: 0.11496899539234873, 31241: 0.9027983670955222, 13231: 0.34406707230859723, 46471: 1, 14038: 1, 18052: 0.24107100120287095, 54152: 0.00017633210308609648, 7115: 0, 36195: 0.06012625962479934, 38699: 0, 13879: 1, 18883: 0.8253420590164979, 240: 1, 33725: 0.657332472213167, 35747: 0, 52204: 0, 45000: 1}",30,seeing someone,m,gay,,,socially,never,graduated from masters program,"hispanic / latin, other",68.0,-1,science / tech / engineering,doesn't want kids,likes dogs and has cats,agnosticism and laughing about it,no,"english (fluently), spanish (fluently), french (okay)",Linear Classifiers/10556.joblib
Sibella Zamora,"{53088: 0.4019492159196574, 17710: 0.47859590220901316, 35951: 0.459634284821671, 12681: 1, 48067: 1, 45941: 0, 30021: 1, 20755: 0, 58751: 0.8593498476546468, 30715: 0.4102933975357703, 29115: 0.4001174182531231, 42264: 0.7311336178377492, 9879: 0}",59,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,asian,64.0,60000,education / academia,"has a kid, and might want more",dislikes dogs and dislikes cats,other but not too serious about it,no,"english, chinese, tagalog",Linear Classifiers/10427.joblib
Meghann Linehan,"{18631: 0.7535824875605313, 44174: 0, 16083: 0, 26310: 0, 22790: 1}",27,single,m,straight,average,,socially,never,working on college/university,asian,70.0,30000,sales / marketing / biz dev,,,,no,english,Linear Classifiers/55216.joblib
Ericka Reinke,"{4304: 0, 54105: 0.2949083786295228, 40028: 0.8615660148159883, 22892: 0, 23884: 1, 8250: 0, 1420: 1, 48022: 0.11170575301762398, 21606: 0.8305388682064416, 31010: 0.6475772056014533, 37188: 1}",24,single,m,straight,fit,mostly anything,socially,never,graduated from college/university,white,68.0,-1,computer / hardware / software,,likes dogs and likes cats,,no,"english (fluently), japanese (poorly), spanish (poorly), italian (poorly)",Linear Classifiers/3752.joblib
Marika Esmaria,"{29746: 0, 57757: 0.6422190883102892, 37405: 1, 22542: 0.06481126734499387, 19382: 0.8703529795275435, 34000: 0.9984436292317667, 23075: 1}",32,single,f,straight,,mostly anything,socially,never,graduated from college/university,,69.0,-1,,,,,no,english,Linear Classifiers/48385.joblib
Sonni Barbey,"{2116: 0.1428744794415664, 23287: 0.17367101108136662, 38179: 1, 953: 0.4395516888119646, 55456: 0.42795487143032496, 41373: 0.9840205173087408, 39834: 0.2679995666706789, 50861: 0}",24,single,m,straight,fit,anything,,never,,white,74.0,-1,,,,,,english,Linear Classifiers/42200.joblib
Annabela Hanleigh,"{57050: 0, 19718: 1, 36930: 0, 49102: 0, 15464: 1, 48613: 1, 12238: 0, 31012: 0.8944370524327745, 45101: 1, 32195: 0.2659772030355203, 56948: 0, 51341: 0.8968005217753934, 14491: 0, 3287: 0, 43363: 1, 56737: 0, 35753: 0.026454851810614244, 16315: 0.9229757553288103, 2351: 0.558937584006161, 12774: 0.4335261336404308, 5519: 1, 12767: 1, 10491: 1}",32,single,m,straight,used up,anything,desperately,never,graduated from ph.d program,,72.0,-1,retired,,,agnosticism and laughing about it,no,"english (fluently), c++ (fluently), chinese (okay), french (poorly), yiddish (poorly)",Linear Classifiers/47788.joblib
Frank Juliet,"{11495: 0, 170: 1, 14934: 0.5541156037980697, 19221: 0, 39724: 1, 14978: 0, 21289: 0.4766531974143806}",30,available,m,straight,athletic,strictly anything,socially,never,working on masters program,white,75.0,100000,military,"doesn't have kids, but wants them",likes dogs and likes cats,agnosticism,no,"english (fluently), portuguese (poorly)",Linear Classifiers/22783.joblib
Lacie Santoro,"{702: 0, 46013: 0.2707516101338392, 34593: 1, 40297: 0.7379740522919462, 38819: 0, 33971: 0, 15471: 0, 39701: 0.5688690425573046, 57349: 0, 2783: 1, 27166: 0, 31326: 0, 25148: 1, 29172: 0, 29786: 0.38259007861624994, 37892: 1, 17035: 0.6694194899728227, 36877: 0.2298497869675682, 51245: 0, 28673: 0.49617624977090813, 1559: 0.5025132362454077}",40,single,f,straight,curvy,,socially,never,graduated from college/university,white,65.0,-1,executive / management,"doesn't have kids, but wants them",has dogs,,no,english,Linear Classifiers/43212.joblib
Robbi Kolnick,"{3123: 0.5728316601935131, 47354: 0.23374371094704927, 39948: 0, 11461: 0.8350398522774132, 47912: 0.1892921697722958, 24690: 0, 19861: 0.818081460130097, 29041: 0.5757231675343419, 55415: 0, 22661: 1, 51864: 0.9652201845133224, 33724: 1, 55283: 0.642474238390573, 5187: 0.4269397258028267, 12104: 0, 41641: 0, 59901: 0}",18,single,m,straight,athletic,strictly anything,socially,never,working on college/university,white,73.0,20000,student,"doesn't have kids, but might want them",likes dogs and likes cats,other but not too serious about it,no,english (fluently),Linear Classifiers/49028.joblib
Lorenza Carleen,"{34082: 1, 29405: 0.3033193140167061, 11705: 0, 10298: 0.1270397366615903, 30157: 0.708400613587262, 21334: 0.8873711825039541, 37345: 0.20578478684126722, 11350: 1, 45362: 0.6646940787400037, 52233: 1, 17916: 0.6039943679136401, 11838: 0, 43019: 0.7767194701380467}",29,single,m,straight,athletic,,,,,,69.0,-1,,,likes dogs,,,english,Linear Classifiers/31107.joblib
Ottilie Wind,"{52580: 0.3708107172756687, 46497: 0.12936316820669358, 52231: 1, 451: 0.2999759344310715}",32,single,f,straight,athletic,,socially,never,graduated from college/university,white,62.0,-1,sales / marketing / biz dev,,has dogs,catholicism,no,english,Linear Classifiers/18487.joblib
Dari Ambrosia,"{35834: 0.8736812508071389, 46450: 0.501631590357826, 15699: 0.5437746687046586, 25141: 0.04885878710624991, 17578: 0.286594773803141, 15396: 1, 15733: 0.3880923999200786, 49889: 0.5344268922328738, 23037: 0.6734658077416255, 59520: 0.42066959118254277, 47345: 0.008478206861168625, 52449: 1, 15399: 0.4817126151547205, 34578: 0.8515138633166298, 49428: 0.5370234748132455, 26447: 1, 39276: 0.28490453232117197, 59191: 0, 39245: 0.9102465463095303}",27,single,f,straight,thin,mostly vegetarian,socially,never,graduated from college/university,white,64.0,-1,entertainment / media,doesn't want kids,likes dogs and likes cats,atheism but not too serious about it,no,"english, german (fluently), spanish (poorly), french (poorly)",Linear Classifiers/35001.joblib
Stephanie Bennie,"{7579: 0.5149384383902742, 53777: 0, 57109: 0, 26026: 0.582622015846713, 16879: 0, 48161: 0, 17130: 1, 50461: 1, 58424: 0, 5551: 0.6815545156025724, 21283: 0.1357684687248195, 50124: 0.19767602575276833, 9613: 1, 20522: 0}",56,single,f,straight,curvy,,socially,never,graduated from college/university,white,68.0,-1,medicine / health,has a kid,,christianity and laughing about it,no,english,Linear Classifiers/45856.joblib
Alleen Arne,"{26320: 0, 57485: 1, 19913: 1, 39320: 0.3131625045118156, 29882: 0, 15378: 0, 8720: 1, 2039: 1, 47485: 0, 22606: 1, 3832: 0.5066848662532166, 9619: 1, 8733: 0, 55566: 1, 54143: 0.5282851275730103, 5132: 1, 55349: 0.14600252448340711, 42709: 1, 44294: 0.5944841523153137, 58863: 1}",35,single,m,straight,athletic,,socially,never,graduated from college/university,black,70.0,-1,,,,christianity,no,"english, spanish",Linear Classifiers/49744.joblib
Minda Devlen,"{27923: 0, 7529: 0.13922712262635173, 38858: 0, 24351: 1, 48424: 0.28025165261850127}",20,single,m,straight,athletic,strictly anything,socially,sometimes,dropped out of space camp,"middle eastern, white",67.0,20000,artistic / musical / writer,,,buddhism and laughing about it,,english (poorly),Linear Classifiers/3326.joblib
Pamella Fosque,"{59663: 0.034194166835634476, 33771: 0.7528021286970397, 18843: 0, 13435: 0, 770: 0, 3965: 0, 54773: 0.5117333323715663, 8408: 0, 40491: 0, 54732: 1, 51762: 1, 9020: 0, 10040: 0, 34765: 0, 18389: 0, 48142: 1, 44453: 0, 11906: 0.28713811917658205, 14826: 0, 35054: 0.0761681672023915, 54791: 0.7741928396643054, 20317: 0, 46290: 0, 24383: 0, 50694: 0.5844120967732387}",30,single,m,gay,fit,strictly anything,rarely,,working on college/university,other,72.0,-1,other,,,other and laughing about it,no,english,Linear Classifiers/25482.joblib
Tybie Tatianas,{26865: 0.5679122612496572},43,single,m,straight,average,mostly anything,often,often,working on space camp,white,69.0,-1,computer / hardware / software,doesn't have kids,likes dogs and has cats,atheism but not too serious about it,when drinking,"english (poorly), english (okay), english (fluently), english, c++ (fluently)",Linear Classifiers/30768.joblib
Robbi Han,"{16847: 0, 14943: 0.8358521615322045, 53746: 0.221981473661919, 29420: 0, 30975: 0, 59839: 0, 20627: 0.4285150415244283, 14549: 0.16749403245060535, 21976: 0.37332508472548653, 7062: 0.6068420372918517, 33976: 0.1015047232356805, 31835: 0.2945773962947813, 53941: 0, 1063: 0.3369222202173683, 7030: 0.02723485630567435}",27,single,m,straight,athletic,anything,socially,never,graduated from masters program,asian,68.0,60000,,doesn't have kids,likes dogs,agnosticism but not too serious about it,no,"english (fluently), chinese (okay), japanese (poorly)",Linear Classifiers/45703.joblib
Jany Colbert,"{8193: 0.5942529331221937, 33625: 0.968424850313693, 371: 0.3926804588066557, 590: 1, 52468: 0.6423432006696457, 39064: 1}",30,single,m,straight,average,mostly anything,socially,never,graduated from college/university,asian,71.0,-1,medicine / health,"doesn't have kids, but wants them",likes dogs and dislikes cats,,no,"english (fluently), spanish (poorly), chinese (okay)",Linear Classifiers/27802.joblib
Maisey Percy,"{20219: 1, 6952: 0.9448666173369726, 41293: 0.6239580553662567, 27628: 1, 9573: 1, 22459: 1, 4417: 0, 54135: 0.7208921595865057, 19151: 0.732143196027266, 1077: 1, 14172: 0, 10021: 0, 14012: 0.5026868651446506, 39990: 0.14268661556673545, 40981: 0.8497338958271781, 15797: 0, 19276: 0.6631542272698436, 15518: 1, 37910: 0.25845333888851285, 20880: 0, 25412: 1, 48029: 1, 28318: 1, 7196: 0.48627799482437606}",58,single,m,straight,,,often,never,graduated from college/university,white,72.0,-1,artistic / musical / writer,has a kid,likes dogs and likes cats,buddhism and laughing about it,no,english (fluently),Linear Classifiers/51894.joblib
Pollyanna Stanwood,{1350: 0.01544141119079967},31,single,m,straight,athletic,mostly anything,socially,,graduated from med school,,68.0,-1,medicine / health,,likes dogs,,no,english,Linear Classifiers/26579.joblib
Kaia Tremayne,"{52243: 0, 31598: 0, 35992: 0.5032585349200853, 26838: 0.5388370375697824, 55291: 1, 41053: 0.29901569001462786, 17827: 0, 55259: 0, 57338: 0.16754301150845147, 20906: 1, 20595: 0.2422002608639659, 51648: 0.30852357024729954, 38538: 0.3771164724147615}",34,single,m,straight,rather not say,mostly anything,rarely,,graduated from masters program,asian,72.0,-1,other,"doesn't have kids, but might want them",likes dogs,christianity but not too serious about it,no,"english (fluently), chinese (okay), spanish (poorly)",Linear Classifiers/44184.joblib
Celestyna Nea,"{42761: 0.9854144489029033, 617: 0.35281363723857195, 38324: 0.6386817633742692, 37262: 0.04775332298062018, 20179: 0.6885773989031505}",41,single,m,straight,average,mostly anything,socially,never,graduated from law school,white,75.0,-1,military,doesn't want kids,likes dogs and likes cats,buddhism but not too serious about it,trying to quit,"english (fluently), chinese (poorly), tagalog (poorly)",Linear Classifiers/11271.joblib
Kristina Frodi,"{19896: 1, 52876: 0.5358028756472812, 40113: 0.8714318128566099, 23109: 0.5498177269845659, 51965: 1, 29411: 1, 37219: 0.30983589341483153, 49263: 0.9177384194973115, 24478: 0.41588252101038314, 22526: 1, 51696: 0.2981360748055977, 57246: 0.7849186940823252, 3476: 1, 18187: 0.08743006585024915, 52711: 0, 16271: 0.6202190172701574, 23885: 0.7602360232329453, 7938: 0.8864882133284855, 11702: 1, 55719: 0.759658193636751, 29720: 1, 1771: 0.3644189884433846, 47754: 1, 27634: 1}",27,single,f,straight,average,,socially,never,working on masters program,white,67.0,-1,student,doesn't want kids,likes dogs and has cats,other and laughing about it,when drinking,"english (fluently), russian (poorly), spanish (poorly)",Linear Classifiers/52740.joblib
Raf Borrell,"{38124: 1, 24958: 0, 55454: 0, 5911: 0, 13742: 1, 7577: 0, 57531: 1, 46242: 0.7159746781208582, 24915: 1, 21703: 1, 59073: 0, 8224: 1, 34721: 1, 1258: 0, 29781: 0, 48785: 0, 27079: 0, 18543: 0, 33828: 0, 11179: 1}",37,single,m,straight,average,anything,socially,never,graduated from masters program,asian,68.0,-1,executive / management,"doesn't have kids, but might want them",likes dogs and likes cats,,no,english (fluently),Linear Classifiers/21005.joblib
Lusa Faro,"{54428: 0.3892904558208101, 36140: 0.09736399762607972, 27031: 0.8864171070770221, 58011: 0.3596446021832115, 47944: 0.027870233592740684, 31785: 0.3485789387591276}",35,single,f,straight,thin,mostly anything,socially,,graduated from masters program,white,67.0,-1,entertainment / media,doesn't have kids,,,no,"english, spanish (poorly)",Linear Classifiers/12776.joblib
Winifred Edison,"{13544: 1, 15972: 0.41889448971231347, 13667: 0.8118456005464731, 235: 0, 50944: 0.8426483579127153, 56097: 0.9916274347242136, 5245: 1, 5926: 1, 24828: 1, 21558: 1, 14402: 0.6078960601754473, 740: 0.8367603000445787, 12202: 0, 28029: 0.8919012746183779, 14515: 0.20152327782292945, 3331: 0.7665623975451841, 52032: 0}",26,single,m,straight,fit,,socially,,,white,73.0,-1,,,,,sometimes,english,Linear Classifiers/28490.joblib
Adore Rad,"{8016: 0.14884844090128047, 47653: 0.27170748145031043, 46854: 0, 38463: 0.09983421329990128, 49264: 1, 8392: 0.18829615971077018, 57287: 0, 57996: 0.0676068558298617, 946: 0, 26267: 0.9176065135373968, 8915: 0, 35607: 0.9442070904677808}",28,single,m,straight,athletic,,socially,never,graduated from college/university,white,72.0,-1,construction / craftsmanship,,likes dogs and has cats,agnosticism but not too serious about it,no,"english (fluently), spanish (fluently)",Linear Classifiers/35394.joblib
Clarice Erb,"{12904: 0, 46742: 0.8620749718722829, 49714: 0.8909419318655648, 50464: 0.013511460375590367, 49399: 0.36219652788770595, 39339: 0.24414851646150093}",32,single,m,straight,average,mostly anything,often,,graduated from college/university,hispanic / latin,76.0,60000,banking / financial / real estate,"doesn't have kids, but might want them",has dogs,,no,"english, spanish (fluently)",Linear Classifiers/40727.joblib
Evita Trey,"{37004: 0.09324290788442335, 25836: 0.9499132287953989, 45629: 0.5966956058497779, 26564: 0, 48000: 0.40437633423814057, 57412: 0.28866643459195424, 54437: 0.7854549120216988, 51351: 0.7160323860356351, 35536: 0.45723306953720666, 53553: 0.1453952490802291, 1256: 0.22662161838471234, 31651: 0.4920655825040644, 46343: 0.19059210730439735, 48452: 0.9786067078239433, 50609: 0.6635420151401383, 8088: 0.8313226319128463, 18911: 0.43401179387694844, 7701: 0.6544818158310531, 11270: 0.3831869676822093, 41548: 0.8679094980939774}",38,single,f,straight,athletic,,socially,,graduated from masters program,white,68.0,-1,banking / financial / real estate,,likes dogs and dislikes cats,agnosticism but not too serious about it,no,"english (fluently), spanish (okay)",Linear Classifiers/56121.joblib
Hyacinthe Pitt,"{9072: 0.7795032957006862, 27064: 0.6290940890651324, 1246: 0, 24904: 0, 34610: 0, 23540: 0.2091355439960232, 19727: 1, 49434: 0.7640273392829435, 27131: 0.8199913479756322, 23745: 0.037524003934630734, 29322: 0, 19973: 1, 37648: 0.7781455791752387, 8798: 1, 33003: 0.2890401951793846, 351: 0.9562106481901296, 35222: 0.269003973485491, 32576: 0.46833779276603416, 39000: 0, 9462: 0.238691134698942, 48570: 1, 48567: 1}",42,single,m,straight,athletic,mostly anything,socially,never,dropped out of college/university,hispanic / latin,72.0,-1,other,,,other and laughing about it,no,english,Linear Classifiers/20089.joblib
Emylee Smitt,"{12646: 1, 21068: 1, 42523: 0.13121223136378618, 10361: 0.5376556777988417, 6507: 0.5004459232293995, 45190: 0.22343676361849907, 42799: 0.3924032647346805, 36662: 1, 36704: 0.4564560593603971}",25,single,m,straight,fit,,socially,never,graduated from high school,"hispanic / latin, other",67.0,-1,other,"doesn't have kids, but might want them",likes dogs,,sometimes,"english (fluently), spanish (okay)",Linear Classifiers/31450.joblib
Ekaterina Destinee,"{52711: 0, 58817: 1, 41055: 1, 25860: 0, 43468: 0.7589232942493043, 26896: 0, 19201: 1, 47689: 0.8988545830417447, 5215: 0.22892099238854247, 59908: 1, 49237: 0, 13078: 1, 16032: 0, 10515: 0, 9434: 0, 57024: 0, 59776: 0, 23906: 0, 55443: 0.5471601240173536, 24669: 1, 30729: 0, 18352: 1, 56702: 0.9050226454107086}",34,single,f,straight,average,anything,socially,,graduated from college/university,white,66.0,-1,executive / management,,likes dogs and likes cats,,no,english (fluently),Linear Classifiers/19482.joblib
Donnie Boehike,"{17976: 0, 3559: 0.025688885938809136, 59260: 1, 52656: 1, 27383: 0.8667751976868239, 15912: 0.22458305390503241, 2128: 0.08952101340625163, 27183: 1, 30500: 0, 20023: 0.26161960227002723, 16176: 0.37228200494222463, 11564: 0.37316000356685564, 13609: 0, 20431: 1, 57069: 1, 14748: 0.020561653095199972, 18119: 1, 54769: 0}",46,single,m,straight,fit,anything,socially,,graduated from college/university,white,71.0,-1,sales / marketing / biz dev,doesn't have kids,likes dogs,,no,english,Linear Classifiers/45105.joblib
